year,region,welfare_function,rho,eta,inequality_aversion,sufficiency_threshold,egality_strictness,physical_damage_per_capita,discount_factor,plotted_value,plotted_value_description,welfare_loss_damage_scalar,model_native_welfare_loss_note
2185,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,8.869107093141714,0.07957429830090723,0.705752973492351,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2186,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,8.915321515687081,0.07839832344916968,0.6989462598401774,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2187,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,8.965996949055851,0.07723972753612778,0.6925311614348268,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2188,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.025025612307074,0.07609825373017516,0.6867886889666731,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2189,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.086079788026792,0.07497364899524647,0.6812165567703242,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2190,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.142461059063026,0.07386566403472558,0.6753139570393109,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2191,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.187580640760679,0.07277405323618286,0.6686174826624406,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2192,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.22422744154569,0.07169857461692893,0.661363959501187,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2193,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.250056219122833,0.07063898977037333,0.653414626637996,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2194,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.272298767331952,0.0695950638131757,0.6453062244072977,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2195,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.295920983224951,0.06856656533317804,0.6373893734283542,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2196,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.312626556157982,0.06755326633810645,0.6290983420554631,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2197,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.332355165032247,0.066554942205031,0.6211143586455438,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2198,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.360002029318517,0.0655713716305724,0.6137481715273564,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2199,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.396297757856352,0.06460233658184475,0.6070227903762693,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2200,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.433726016195772,0.06364762224812291,0.6004342298711179,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2201,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.46609863733745,0.06270701699322455,0.5935908081110591,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2202,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.486827090201036,0.06178031230859562,0.5860991404502655,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2203,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.49773823284589,0.06086730276708929,0.5781017086211904,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2204,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.50457682385628,0.05996778597742788,0.5699684287790345,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2205,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.512902539895899,0.059081562539337815,0.562037146341485,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2206,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.522642689654568,0.0582084359993476,0.5542981375454132,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2207,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.532001542797628,0.05734821280723902,0.546643252955289,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2208,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.542387460754474,0.056500702273141905,0.5391515928950511,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2209,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.555351836387706,0.055665716525262955,0.5319055066235089,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2210,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.574721516070074,0.05484307046823938,0.5251071268195988,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2211,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.60150419835367,0.05403258174210777,0.5187940604447355,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2212,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.630495655151618,0.05323407068187958,0.5126704864078755,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2213,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.655874769953337,0.05244736027771388,0.5064251428562303,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2214,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.675526564151095,0.0516722761356787,0.49995648038090995,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2215,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.688932145152846,0.05090864643909232,0.49325042094994254,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2216,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.69842548836514,0.05015630191043579,0.48643715685030764,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2217,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.703786305576532,0.049415075773828365,0.47951333558310233,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2218,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.705709502409867,0.048684803718057515,0.47252056206931004,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2219,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.710454250467782,0.04796532386015518,0.4657650829529076,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2220,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.719832690914727,0.0472564767095125,0.45932504717857003,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2221,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.735736518227517,0.04655810513252464,0.4532774443581961,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2222,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.760109880318291,0.04587005431775827,0.44769677035748917,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2223,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.789279791950982,0.045192171741633765,0.44239881358475364,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2224,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.821282529668668,0.044524307134614555,0.43728579980679194,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2225,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.847368213402936,0.04386631244789612,0.4319677308386138,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2226,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.858960683866187,0.04321804182058731,0.4260849751428549,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2227,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.861831563124857,0.04257935154737666,0.41991039302730837,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2228,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.860410515096962,0.04195010004667652,0.41364520760961876,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2229,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.859543138918276,0.041330147829237954,0.40749637546024114,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2230,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.861644105699785,0.04071935746722952,0.4015598115545865,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2231,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.868559563768002,0.040117593563772924,0.39590286163912897,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2232,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.885260481852765,0.03952472272292899,0.39071217958915794,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2233,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.908102446558052,0.03894061352012709,0.38582758808924283,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2234,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.928940489235423,0.03836513647303162,0.38092515690212636,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2235,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.947103179042436,0.03779816401283904,0.3759822374140786,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2236,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.960763698520566,0.03723957045599906,0.37093456154661436,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2237,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.967656739763287,0.03668923197635376,0.36570567038584123,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2238,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.96853983622173,0.03614702657768843,0.36033307440065276,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2239,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.966617871128694,0.03561283406668811,0.35493950845059447,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2240,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.96703982894501,0.03508653602629371,0.3497089020337834,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2241,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.970832203022871,0.034568015789451935,0.34467188502807045,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2242,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.980029095661402,0.03405715841325314,0.33989143187981585,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2243,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,9.998343450502883,0.03355385065345137,0.3354829229200874,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2244,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.024544759376942,0.033057980939360965,0.3313912095812538,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2245,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.048510852261035,0.0325694393491241,0.32727436475173116,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2246,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.064288185145331,0.032088117585343946,0.32294406269773124,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2247,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.07080768104789,0.03161390895107778,0.31837759709246277,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2248,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.069030655711835,0.031146708326185015,0.31361716096087194,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2249,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.065723807609277,0.030686412144024643,0.3088809492882193,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2250,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.063126302348634,0.030232918368497192,0.3042376760307832,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2251,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.060474604372398,0.029786126471425808,0.29966256892840376,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2252,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.059001196044651,0.029345937410271732,0.2951908195089748,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2253,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.059574374855952,0.02891225360617905,0.2908449654960554,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2254,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.063770635220378,0.028484978922343897,0.2866662944235559,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2255,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.074577197641483,0.02806401864270335,0.2827331222919646,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2256,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.091892475606404,0.027649279450939264,0.27903355524687273,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2257,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.108694306367457,0.02724066940979238,0.2753675997644064,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2258,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.12127050804578,0.02683809794068215,0.2716356491790704,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2259,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.130236109475677,0.026441475803627736,0.2678583929737371,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2260,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.132880846634535,0.02605071507746575,0.2639687918495862,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2261,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.130893332602872,0.025665729140360347,0.2600167642244679,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2262,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.125359068776968,0.02528643265060133,0.2560342101557842,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2263,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.118003551676974,0.024912741527686043,0.25206720725913784,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2264,rsas / South Asia,Sufficientarian,0.015,1.45,0.0,0.4565625,0.0,10.114435420145346,0.024544572933680835,0.2482544978527622,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
