year,region,welfare_function,rho,eta,inequality_aversion,sufficiency_threshold,egality_strictness,physical_damage_per_capita,discount_factor,plotted_value,plotted_value_description,welfare_loss_damage_scalar,model_native_welfare_loss_note
2166,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,9.06847656303386,0.10559117444264465,0.9575510906963429,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2167,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,9.199875527448041,0.10403071373659573,0.9570696174082598,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2168,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,9.320927334537943,0.10249331402620268,0.9553327323142138,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2169,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,9.431769196145808,0.10097863450857408,0.9524071744268351,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2170,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,9.530342991560493,0.09948633941731437,0.9481389376218105,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2171,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,9.617734291898339,0.09801609794809299,0.9426927863934403,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2172,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,9.70716832978453,0.09656758418531329,0.9373977948874745,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2173,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,9.80056146229987,0.09514047702986533,0.9324300926837241,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2174,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,9.900393859711844,0.09373446012794615,0.9280080734941227,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2175,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,10.011784563673858,0.09234922180093218,0.9245805132938661,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2176,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,10.12119498951337,0.09098445497628786,0.9208714098296095,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2177,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,10.230090415266156,0.08963985711949544,0.9170238431439781,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2178,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,10.334050976518439,0.0883151301669906,0.9126530571435422,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2179,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,10.4271590531112,0.08700998046008926,0.9072669054654484,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2180,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,10.508354266222767,0.08572411867989091,0.9008194082480184,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2181,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,10.573337253566956,0.08445725978314376,0.8929950911992962,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2182,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,10.636998782943593,0.0832091229390579,0.8850953394325627,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2183,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,10.700438288531501,0.08197943146705212,0.8772158473420887,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2184,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,10.764809311503331,0.08076791277542082,0.869451179515539,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2185,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,10.83048351734444,0.07957429830090723,0.8618281261522255,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2186,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,10.888045029290694,0.07839832344916968,0.853604475935456,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2187,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,10.95104895050039,0.07723972753612778,0.8458560371714481,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2188,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.024265700635913,0.07609825373017516,0.838927368475859,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2189,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.099927467171124,0.07497364899524647,0.8322020657963831,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2190,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.169818798207347,0.07386566403472558,0.8250660826771461,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2191,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.225244894672223,0.07277405323618286,0.8169065695540662,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2192,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.270246072613665,0.07169857461692893,0.808060578988441,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2193,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.301956579979553,0.07063898977037333,0.7983587952383793,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2194,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.32926152254778,0.0695950638131757,0.788460678617869,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2195,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.358256950692699,0.06856656533317804,0.7787966672806945,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2196,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.378175737312008,0.06755326633810645,0.7686329360244187,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2197,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.401796949171455,0.066554942205031,0.758845936985605,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2198,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.435120306104523,0.0655713716305724,0.7498165232318845,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2199,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.479029102891023,0.06460233658184475,0.7415721017377572,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2200,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.524292179467333,0.06364762224812291,0.7334937953157339,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2201,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.56341546286027,0.06270701699322455,0.7251072899292945,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2202,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.588241108851495,0.06178031230859562,0.7159251548121518,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2203,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.601026103200642,0.06086730276708929,0.7061231682324195,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2204,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.608828300040226,0.05996778597742788,0.6961557309455202,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2205,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.618469342236367,0.059081562539337815,0.6864373230547169,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2206,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.629909186401257,0.0582084359993476,0.6769588245548622,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2207,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.640894449757992,0.05734821280723902,0.6675844921713289,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2208,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.653151193708371,0.056500702273141905,0.6584112261396249,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2209,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.66857891678203,0.055665716525262955,0.6495398062342483,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2210,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.691864556181732,0.05484307046823938,0.6412177517597851,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2211,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.724262818527937,0.05403258174210777,0.6334921891080655,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2212,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.759356947945124,0.05323407068187958,0.6259984389403624,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2213,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.790009175191978,0.05244736027771388,0.6183548588888459,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2214,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.813632864981104,0.0516722761356787,0.6104372995648327,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2215,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.82960039391466,0.05090864643909232,0.6022289439695486,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2216,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.840796442075796,0.05015630191043579,0.5938905612087675,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2217,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.846941882438466,0.049415075773828365,0.5854175308088376,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2218,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.848893182920134,0.048684803718057515,0.5768610388866965,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2219,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.854324613149952,0.04796532386015518,0.5685965192131462,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2220,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.865451525782364,0.0472564767095125,0.5607194336759839,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2221,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.884591728560581,0.04655810513252464,0.5533240711554562,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2222,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.914111507761334,0.04587005431775827,0.5465009420088413,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2223,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.949498121546615,0.045192171741633765,0.5400237713352647,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2224,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,11.98833867462897,0.044524307134614555,0.5337724731829583,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2225,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.019909460183342,0.04386631244789612,0.5272691039758249,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2226,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.033714266722507,0.04321804182058731,0.5200735664362115,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2227,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.036843816067869,0.04257935154737666,0.5125210043652205,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2228,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.034736920253426,0.04195010004667652,0.5048584178400629,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2229,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.033334786517463,0.041330147829237954,0.49733950560547824,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2230,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.03559318120494,0.04071935746722952,0.490081621075634,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2231,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.043767257582715,0.040117593563772924,0.4831669598163794,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2232,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.063939992904881,0.03952472272292899,0.4768238831656194,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2233,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.091632365449483,0.03894061352012709,0.4708555827704285,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2234,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.116858610187268,0.03836513647303162,0.46486493420426284,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2235,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.138799758883527,0.03779816401283904,0.4588243442052905,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2236,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.155219642537745,0.03723957045599906,0.452655158286428,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2237,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.163352885885166,0.03668923197635376,0.4462640756404928,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2238,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.164136768349554,0.03614702657768843,0.43969737506016837,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2239,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.161504495354366,0.03561283406668811,0.43310564159433657,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2240,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.161765325986082,0.03508653602629371,0.42671421725354036,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2241,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.166168015260006,0.034568015789451935,0.420560288048633,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2242,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.17720194540124,0.03405715841325314,0.4147208956847043,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2243,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.19940639176965,0.03355385065345137,0.4093370601301989,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2244,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.231260978348834,0.033057980939360965,0.4043407922866053,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2245,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.260358826074592,0.0325694393491241,0.3993130131843348,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
